x,y,z,tot,xx,yy,zz,xy,xz,yz,xxx,yyy,zzz,xyy,xxy,xxz,xzz,yzz,yyz,xyz,xxxx,yyyy,zzzz,xxxy,xxxz,yyyx,yyyz,zzzx,zzzy,xxyy,xxzz,yyzz,xxyz,yxyz,zzxy,PMI1,PMI2,PMI3,Planar_RMSD,Inertia_Ratio,Max_Planar_Deviation,Conjugated_Ratio,Principal_Axes_Cosines_X,Principal_Axes_Cosines_Y,Principal_Axes_Cosines_Z,Projection_Area_Ratio,Gasteiger_Charge_Mean,Gasteiger_Charge_Std,EState_Mean,EState_Std,MolMR,TPSA,UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,best_omega
4.1931,4.3222,0,6.0219,-122.9895,-129.9343,-162.2585,-10.5436,0,0,94.7347,106.3901,-0.0001,49.3835,-12.5437,-0.0004,5.0971,-3.6966,-0.0002,-0.0009,-11738.4641,-2158.235,-184.4455,-175.4692,0.0042,52.6956,-0.0015,0.0003,0,-2521.7072,-2572.2407,-532.0401,0.0041,-0.0013,16.2648,947.7120141,5337.398882,6285.110895,3.23785E-05,6.0188E-11,0.000103583,0.684210526,-0.03245378,0.924756779,-0.379172326,2,-4.01725E-18,0.111949439,2.837719298,3.910532945,107.5147,54.46,-0.379216552,1.651448727,9.870406151,8.771456718,2.427697182,6.925557137,1.271081805,1.822712541,7.883886337,5.142505646,0.164947
3.6805,2.091,0.3535,4.2477,-174.8134,-185.149,-201.0624,-11.0587,-2.4552,1.7019,267.9052,69.9029,-0.4114,65.8279,16.9179,-24.3164,-25.5028,14.179,7.9276,-19.9633,-20500.2181,-4064.3983,-621.8602,-576.705,-151.6557,-275.286,34.8473,13.7582,17.0497,-4042.7039,-3949.6588,-806.5328,-71.0251,-27.4078,-13.9528,1591.052121,8946.875921,10236.99976,0.670323398,0.020174833,1.69405242,0.769230769,-0.095460343,-0.128283882,0.987132498,0,-1.42336E-18,0.143023198,2.64957265,3.428800465,124.693,64.95,-0.476812005,0.676794231,10.07769203,8.082965851,1.231120467,7.015311241,1.054432154,2.539048672,8.268439293,5.088306427,0.150842
0.862,-2.4452,0,2.5927,-152.0254,-152.7966,-179.6658,5.9377,0,0.0001,11.1519,-29.6136,0,52.7655,-36.5672,0.0003,-0.849,4.358,0.0005,0.0002,-17087.5038,-3294.7578,-204.7731,-420.1938,-0.0014,304.0508,0.0006,-0.0001,0,-3172.3009,-3365.8656,-711.279,0.0015,0.0007,31.8648,1056.745057,8047.671807,9104.416863,2.04496E-05,1.71878E-11,5.42597E-05,0.75,0.042073148,0.6288806,-0.776362699,0,5.39692E-18,0.154721658,2.726851852,3.439393247,109.31,64.95,-1.217781305,0.983517706,9.704529762,8.860664368,1.433491945,6.50439024,1.851415038,2.585489511,8.590791702,4.839162827,0.145144
-3.763,1.8954,-0.0644,4.2139,-149.8924,-173.293,-182.2658,-0.9816,-3.9722,-1.4861,-278.9772,49.6284,6.4485,-22.048,-7.4979,12.898,11.7203,6.9898,3.4074,4.0653,-15030.819,-3774.9953,-466.0435,-89.3377,-274.5912,9.5871,-16.8589,41.3722,8.9778,-2997.6842,-3000.2801,-728.3568,30.2876,-3.3076,17.2888,1459.493122,6369.460275,7484.388407,0.541822858,0.01653836,1.621268374,0.743589744,0.056935549,0.403611989,0.913157,0,2.84673E-18,0.120243414,2.713675214,3.695873722,118.608,64.7,-0.143829063,0.469154149,9.461330414,8.095526695,2.095186472,7.24639082,1.065471292,2.511345148,7.893669128,5.121039867,0.162691
0.1255,-1.2941,0,1.3002,-105.941,-130.4973,-158.2351,12.0243,0,0,-19.7117,-45.6318,0.0001,-29.5209,-83.1869,-0.0004,5.1041,-5.0127,0,-0.0003,-12226.4593,-1817.8754,-182.0314,395.482,-0.0021,172.7354,-0.0001,0.0004,-0.0001,-2260.6876,-2812.5883,-405.7346,-0.0018,0.0003,-6.6228,686.2526125,5674.061474,6360.314087,6.79365E-06,2.24517E-12,1.45753E-05,0.675675676,0.020079082,0.161980184,0.986589707,0,3.0006E-18,0.124580439,2.846846847,3.947418629,104.1907,41.82,-0.356813371,1.673236609,9.309885979,9.198360443,2.779594183,7.044655323,1.417975307,1.417005539,7.67666626,5.272308826,0.163538
-0.1146,-0.8098,-0.0003,0.8179,-156.0154,-159.6216,-181.2975,-2.9774,-0.0017,0.0009,282.0268,-25.2982,-0.0007,-38.7757,-68.9055,-0.005,-8.6187,6.0234,0.0007,0.0223,-20472.1807,-3173.8883,-200.3223,-453.4468,-0.0504,137.7226,-0.0039,-0.0119,0.0018,-3808.9969,-4091.6907,-643.4318,0.0193,-0.0476,-11.7356,1265.088312,9036.262314,9938.042191,0.882188514,0.02999096,1.778798178,0.743589744,0.080245727,0.291652354,0.953152416,0,1.7792E-18,0.13749167,2.782051282,3.562081319,112.552,90.48,-0.721075535,0.789788783,10.02803135,8.396145821,1.302188277,6.824048519,1.262929082,2.506271124,8.376471519,4.926277161,0.150742
-1.7451,0.5275,-0.3407,1.8546,-169.201,-174.8231,-204.5905,1.6604,3.0511,-1.1811,-216.1653,34.6556,7.6227,-2.8231,-14.087,-18.3998,-3.68,0.3658,-1.6609,19.4023,-19278.5746,-4365.7071,-381.9002,482.1086,186.3108,79.8542,39.1289,-20.368,-13.9564,-4276.6437,-4046.4069,-947.2506,-90.2132,-2.9515,30.4389,1447.908543,9704.916104,10538.14131,0.922888059,0.037564007,2.107190049,0.720930233,0.050123003,0.929248543,-0.366039384,2,3.55013E-18,0.136361284,2.755813953,3.767449011,129.021,52.06,-1.134521365,1.14699614,9.879167557,8.94388485,1.599359989,6.514111042,1.744014144,2.408712387,8.533320427,4.794340611,0.134798
-0.7906,-4.5893,0.9601,4.7548,-124.8278,-131.4214,-152.7602,-6.8455,-1.6677,-2.8798,54.4213,-67.4773,6.4266,-2.6873,0.0502,-10.323,9.0984,-12.6503,22.3132,-15.1316,-9125.2177,-2503.2745,-449.4561,77.8467,-142.094,-95.8926,-68.963,7.7894,-25.2403,-1993.4985,-1958.5812,-505.2065,51.1017,24.2069,9.235,1060.014981,3862.811894,4706.555329,0.725110019,0.038920004,1.902922719,0.65,-0.08311307,0.441374297,0.893465695,0,-3.46945E-18,0.118937999,2.920833333,4.178960358,106.3137,41.82,-0.428821594,1.667016506,9.2318964,9.216295242,2.675398827,7.064371586,1.476983786,1.378430247,7.723797798,5.256207466,0.157662
-2.6611,-0.0795,0.0003,2.6622,-89.8172,-129.7587,-141.8383,9.9993,0.0013,0.0012,-77.4223,1.0877,-0.0054,-24.955,-58.145,0.013,-0.6295,1.6855,-0.0012,0.0119,-8134.7892,-2028.3031,-155.8673,222.9141,0.0435,13.2358,0.0073,-0.0195,0.0009,-1681.6115,-1928.6115,-383.2123,0.0681,-0.016,-1.4394,702.0345363,3853.46536,4555.499896,1.53547E-05,1.52217E-11,3.25297E-05,0.705882353,0.068071307,0.401367426,-0.913384085,0,2.85719E-18,0.175528136,2.857843137,3.817443656,90.8457,68.1,-0.456721574,1.717632532,9.260169029,9.423719406,2.709075451,7.095153332,1.372208595,1.595081925,7.679509163,5.375870228,0.169382
-1.6545,1.6549,0.038,2.3404,-138.5687,-160.3829,-177.0065,4.6917,3.7181,-1.2916,-110.7746,6.1486,6.0221,-10.0098,-2.2783,16.8289,-12.2056,4.2316,-9.4218,-16.0828,-12127.038,-3610.53,-551.2401,98.1235,200.2436,109.0529,-45.5891,-17.0865,26.3231,-2670.4071,-2636.3704,-739.2126,-3.2501,11.6582,7.3367,1425.418533,5322.963244,6464.210243,0.686319151,0.029051329,1.675787047,0.666666667,0.006974322,-0.068817847,0.997604863,0,-4.62593E-18,0.122263835,2.888888889,4.214131631,121.735,39.17,-0.361865699,1.763747215,9.14085865,9.297730446,2.877860785,7.10742712,1.475640416,1.41787672,7.68433094,5.313588142,0.150041
-0.3484,0.3644,0,0.5041,-114.7699,-130.7119,-149.5731,5.8932,-0.0003,0.0002,-47.6441,-16.6804,-0.0008,-2.456,-18.8913,0.0028,-5.755,-1.7371,-0.0008,-0.0012,-10885.7988,-2231.6619,-167.0689,44.0585,-0.018,146.9414,0.0032,0.0028,0.0005,-2248.2705,-2353.0431,-442.2859,0.0085,0.0048,-17.6396,813.015978,4681.206044,5460.329233,0.315265497,0.005659676,1.165028815,0.675675676,-0.004392752,-0.548305166,0.836266793,0,1.0127E-17,0.148645628,2.896396396,4.063046262,98.7,39.42,-0.337220371,1.870007396,9.114339828,9.374830246,2.990190506,7.097282887,1.503486395,1.319635034,7.671422958,5.322870255,0.161033
-3.9714,-2.5394,0.2742,4.7219,-170.2997,-166.8228,-183.8944,-10.6615,-1.9632,-0.8633,-281.204,8.7417,-3.1553,2.882,-60.2479,16.1212,-0.2449,10.2837,-3.7228,3.845,-12706.0104,-4881.8766,-256.7903,-662.8721,-105.3137,-74.8512,-5.6118,10.3408,-6.5092,-2760.085,-2355.2289,-928.3618,-63.0775,22.8178,13.6311,1929.852016,4986.262948,6848.097281,0.416685769,0.010605056,1.435588421,0.756756757,-0.001002805,-0.978514212,0.20617694,2,-3.37568E-18,0.117059845,2.648648649,3.549814129,118.69,51.81,-0.120598622,0.792120695,9.561988831,8.142215729,2.086954832,7.273599625,1.05968678,2.605647087,7.910154343,5.212852955,0.148925
3.19,-1.104,0.6215,3.4324,-151.8533,-161.4653,-180.4354,15.4781,-3.5039,1.6767,201.8856,-12.4161,2.3082,36.5744,-76.5351,4.3836,4.182,-0.1861,8.3652,-5.3567,-11014.2029,-4850.6153,-361.3259,346.5752,-181.8901,94.1381,9.7972,-4.9929,11.3974,-2633.3802,-2289.9153,-924.9813,95.0309,-24.8723,-17.3635,1853.294757,4758.109046,6487.66415,0.436493518,0.012327167,1.004744404,0.717948718,0.015025975,0.982844089,0.183825234,2,-6.76097E-18,0.132476225,2.743589744,3.811522311,117.489,39.17,-0.369649678,1.726151705,8.989293098,9.26417923,2.829206228,6.958570004,1.307558298,1.778451204,7.609871864,5.202826023,0.147765
0.3869,0.6506,0,0.757,-131.8961,-106.6864,-165.9251,12.8875,0.0001,0.0002,-14.6305,7.4701,0,33.7224,35.4526,0.0024,-6.1392,-2.2715,-0.0026,0.0004,-8810.6475,-2958.4086,-189.6908,274.1589,0.0052,212.3504,0.0035,-0.0005,0.0004,-2032.771,-1895.6637,-840.4598,-0.0008,-0.002,25.9876,1520.494952,3764.209715,5267.265691,0.211681449,0.003518579,0.552620107,0.658536585,-0.051261069,-0.051643207,0.997349127,0,3.38483E-18,0.15268604,2.882113821,4.134312655,109.0768,76.3,-0.673278391,1.44246316,9.178484917,9.238422394,2.334380388,7.074344158,1.699852347,1.307080269,7.906062603,5.204592705,0.154451
0.2157,4.416,0.749,4.4843,-129.2763,-155.0424,-170.8503,7.6233,2.1978,0.134,-52.0582,45.6635,-1.9307,-35.3252,31.791,27.273,-1.0622,-16.6992,-2.173,-4.6962,-8093.0241,-5432.224,-253.1347,243.1118,90.0694,179.9962,-15.7528,6.1296,13.1967,-2399.5873,-1806.6225,-1066.2306,7.4494,-13.1607,14.1128,2172.46154,3529.405178,5448.626426,0.71032912,0.041980525,1.920246474,0.717948718,0.75780098,-0.03351596,0.651624397,1,2.13504E-18,0.145590945,2.782051282,3.855914134,111.7577,67.85,-0.202681139,0.820524454,9.612195015,8.317157745,2.159012556,7.294687271,1.095707059,2.523204803,7.891792297,5.294898987,0.155547
3.4196,-3.101,0.0001,4.6163,-119.4405,-103.4529,-125.5861,8.2155,0.0005,0.0003,194.0717,-42.8305,-0.0014,-5.4257,-52.2551,0.0019,0.394,1.3086,-0.0008,0.0028,-7181.7929,-1751.7788,-139.1236,215.6276,0.0184,-26.0736,0.0031,-0.0041,0.0006,-1335.4549,-1341.8585,-358.5106,0.0127,-0.0049,-5.1261,643.9673222,2673.989975,3317.957297,4.31323E-05,1.58838E-10,0.000122769,0.677419355,-0.005280052,-0.663979704,0.747731953,0,5.37205E-18,0.159015801,2.913978495,3.886381877,81.0737,54.96,-0.221985906,1.91249752,9.357307434,9.560310364,3.157335043,6.964940071,1.288060308,1.276284814,7.555818081,5.35946846,0.173076
-1.2717,1.051,-1.4827,2.2182,-133.3301,-123.1938,-130.786,10.6125,-3.7435,6.2073,-131.3244,-28.586,-10.9287,-13.9961,2.9971,-45.3064,-23.3152,15.0722,-11.7241,8.1385,-7318.8864,-2672.9101,-775.4173,422.0938,83.2775,-6.0147,23.7295,-18.6628,33.5429,-1646.8446,-1365.9738,-603.2689,108.7972,-36.038,30.9289,1116.610117,3110.016923,3922.905164,1.008090168,0.10517343,2.264125064,0.333333333,-0.172229043,0.210358028,0.962333963,0,3.30424E-18,0.135524936,3.311507937,5.164814576,83.804,34.59,-0.370466411,5.868349552,10.30119419,9.752309799,2.229483843,6.360138416,1.019610167,-0.86168468,8.415906906,2.889032841,0.209343
1.131,-1.4843,2.3423,2.9948,-220.9175,-183.1008,-205.7528,6.3169,-6.755,-3.2168,52.2391,30.6395,-4.9781,27.0574,-113.7341,115.5287,16.6009,21.1107,34.2383,16.8613,-27683.9926,-3700.0143,-1175.0576,702.2711,-714.8523,-61.3894,-6.6067,-60.3908,-1.4152,-4405.0242,-4729.7439,-806.9445,-272.6616,47.4055,48.6375,1657.601752,10601.93953,11643.89422,0.790622393,0.025572275,1.864131147,0.76744186,0.068434644,0.102257793,-0.99240115,0,0,0.116459518,2.701550388,3.475230201,131.259,103.12,-0.302945048,0.682928979,10.1217556,7.854282379,1.406511068,7.085199833,0.970147729,2.533764124,8.167588234,5.19385767,0.135378
2.7235,2.5496,-0.5576,3.7721,-192.6894,-165.5499,-182.8709,-7.6693,1.7862,0.345,107.7536,44.487,10.6887,49.6541,38.5972,-15.4066,6.7141,-0.5773,-15.4214,17.3405,-25886.8371,-2684.0725,-555.4013,-288.0289,120.2674,39.5111,1.0762,42.0032,5.1054,-4166.2712,-4083.5053,-609.7951,93.6341,-65.6076,20.1112,1190.524489,9873.017226,10701.68497,0.656066954,0.018100234,1.744100886,0.769230769,0.018781386,-0.318262889,0.947816434,0,-5.33761E-18,0.134026121,2.752136752,3.398577377,113.671,116.01,-0.335803866,0.592907429,10.10701466,7.907964706,1.359682798,7.065341473,0.978008151,2.535776854,8.187653542,5.161754131,0.142049
1.4184,-0.6065,0,1.5426,-123.511,-128.2286,-150.7695,10.8676,0,0,7.6961,12.0701,0,6.3977,2.8951,-0.0001,-3.9938,4.4057,0,0.0001,-8374.6188,-3018.063,-172.7869,346.4714,0.0007,71.6904,0,-0.0002,0.0001,-2006.5337,-1692.7182,-638.1962,0.0001,0,-28.0265,1187.908914,3461.490601,4649.399515,1.38031E-05,1.62232E-11,3.86959E-05,0.685714286,0.088944549,0.195121932,0.976737579,0,-5.15461E-18,0.10909534,2.80952381,3.974667494,101.91,26.03,-0.542334199,1.336214185,8.955989838,9.127655029,2.440648079,6.88321352,1.334948897,2.0313766,7.731945038,5.113581181,0.166762
1.0772,3.3271,0,3.4971,-94.9479,-103.3063,-126.8113,8.5501,0,0,-3.0234,103.2658,0,23.8102,-12.2514,0,-1.4356,-1.3869,0,0,-4300.8719,-1996.9916,-145.1023,14.7061,0.0002,123.8092,-0.0003,0,0,-1091.714,-942.3602,-475.9649,0,0,-2.6197,877.0158447,1826.388001,2703.403845,4.86809E-06,2.42762E-12,1.4144E-05,0.689655172,-0.001096538,0.148294615,0.98894262,0,5.74253E-18,0.115405001,2.810344828,3.701224386,84.2837,41.57,-0.221376076,1.567220211,9.510930061,9.030690193,2.875204086,6.967140675,1.352721095,1.433808565,7.639195442,5.215185642,0.173749
-1.9557,0.7978,0.7482,2.2407,-175.3243,-186.6617,-210.4834,-5.1417,-1.6565,3.4334,-91.5312,-21.1125,10.8852,-14.0345,-56.0226,-2.939,-13.16,7.1849,12.7316,-18.6661,-21683.5886,-4291.4276,-805.6224,-9.2516,180.187,-36.4439,42.0683,-24.9793,32.9207,-4275.2468,-4319.9147,-884.9338,14.1454,-51.2161,-36.2659,1602.885653,8973.903179,10176.5199,0.870099681,0.031416567,2.40771919,0.565217391,-0.015047744,-0.845582768,0.533632221,2,2.56437E-18,0.08518316,2.865338164,4.461233066,138.9597,15.79,-1.636855483,0.48944068,9.755702972,9.168816566,0.717863023,6.308001995,1.938113809,2.053924561,8.412988663,5.632670879,0.130164
3.0712,0.8163,-0.0309,3.178,-179.8076,-139.8671,-173.6913,5.0967,-0.3515,0.0292,224.6272,45.0027,1.7349,-15.2469,-52.3187,-10.1253,-2.4569,9.1378,0.6963,-29.3307,-17104.4462,-3181.3587,-398.3961,327.3749,13.5355,55.0619,9.7727,-23.5101,-4.5173,-2834.2888,-2945.2488,-678.1434,-5.9911,-26.7203,-2.4255,1228.152558,6449.30071,7490.008545,0.624625693,0.018076921,1.465067705,0.65,-0.02176072,0.98916987,-0.145153157,2,1.38778E-18,0.132756213,2.872916667,3.980117407,112.141,39.17,-1.357223988,0.929649115,9.823462486,9.06368351,1.228867173,6.690375805,1.866873384,2.624465466,8.521883965,5.310503483,0.142064
0.7514,-0.8587,-1.6615,2.0156,-140.4344,-155.5502,-172.0102,-8.7229,-4.1634,1.2777,147.1213,-3.0441,3.0737,-12.2386,-41.7499,-10.1091,15.2213,3.2961,-17.1319,34.0237,-16069.4449,-2645.697,-762.0183,-263.327,-91.7903,9.4597,-7.5314,14.6787,17.2201,-3289.5523,-3346.813,-556.1638,93.8573,-44.544,-22.8287,1062.040033,7132.831772,7628.280596,1.071384682,0.051509681,2.546780891,0.577777778,-0.007185517,-0.094405389,0.995507906,0,-3.08395E-19,0.099513252,2.981481481,4.398634365,117.23,26.03,-0.859917283,1.43390727,9.907348633,9.221013069,1.388892531,6.761459351,1.144202352,1.726483941,8.198867798,4.697703838,0.146675
1.6589,-1.2783,0.0001,2.0943,-138.755,-116.5599,-135.0057,-6.7099,0.0002,0.0001,224.2089,-2.9023,-0.0001,-33.1782,-52.5586,0.0001,-4.7296,-5.4263,0.0022,-0.0061,-13691.6538,-1517.1998,-170.217,33.2316,-0.0299,-8.2893,0.0039,0.0056,-0.0024,-2155.0255,-2368.9453,-326.3387,-0.0049,0.0062,11.3371,474.5158746,5251.355796,5719.058006,0.32498948,0.005538719,0.919452386,0.5625,0.044829986,0.964250959,0.261171132,2,-3.46945E-18,0.088603689,2.984375,4.132226433,86.533,25.78,-0.932363272,1.784517288,10.0943079,8.767533302,1.5553267,6.668384552,1.618661284,1.836110473,8.459568977,4.906630516,0.156353
3.0686,-0.0977,0.456,3.1038,-131.102,-141.72,-161.1383,-11.7038,0.8055,-1.122,195.821,15.2722,0.8907,-22.6461,23.519,8.3964,-13.1451,-2.1484,0.4002,-17.3771,-22407.1283,-1643.9847,-211.2401,-387.9555,19.6844,-76.635,-0.553,9.9592,-0.9845,-3570.1953,-4180.6447,-344.3145,-62.2594,-19.5379,-14.4993,667.0776522,8759.805201,9377.888576,0.409588031,0.006082895,1.377279854,0.625,-0.04954322,-0.930638801,-0.362569845,2,-2.08167E-18,0.101414484,2.960416667,4.070052799,105.611,51.56,-1.094100356,1.1755234,10.15506935,9.038721085,1.612884402,6.533102036,1.564771891,2.308915377,8.480549812,4.797857285,0.165571
-2.6255,1.553,0.8836,3.1758,-156.4544,-172.8753,-180.2717,-2.0546,-4.5903,-0.4313,-184.2133,16.469,-9.6552,19.9884,3.8306,18.5093,-3.5264,0.5933,3.2472,-56.1165,-23557.256,-2157.5264,-1045.6013,-123.4277,-16.3612,-24.5765,10.21,-41.9436,-26.3409,-4521.8292,-4167.3044,-552.3793,6.3971,38.6281,62.9247,1081.259941,9635.30346,9943.358863,1.133134529,0.054790395,3.148791037,0.608695652,0.014364427,0.068011957,0.997581093,0,3.3186E-18,0.069820425,2.925724638,4.325349736,127.609,12.89,-1.154004455,1.257393003,10.04808521,9.071846962,1.663554072,6.508209705,1.689811707,2.343843699,8.506533623,4.840216637,0.148476
-3.0922,-0.9683,0.0002,3.2402,-127.9679,-143.4916,-180.1291,15.1071,-0.0008,-0.0034,-247.2372,-1.6248,-0.0017,-56.4865,-85.8039,-0.0372,-4.8587,7.9011,0.025,-0.0257,-17203.2574,-2844.5554,-218.6824,942.2811,0.0589,170.6174,0.0238,-0.0038,0.0063,-3311.3072,-3723.3365,-657.492,-0.0896,-0.0064,24.1694,911.6343708,8157.136739,8903.039934,0.571017227,0.012268071,1.554494338,0.619047619,0.077698277,-0.645070883,0.760162176,0,1.32169E-18,0.114229808,2.906746032,4.168232934,116.4307,28.93,-1.538196087,0.730486572,9.758410454,9.25006485,1.251872182,6.572723389,1.970495582,2.813916683,8.546554565,5.335803509,0.144156
2.186,3.8751,-0.1244,4.4508,-140.9504,-139.7915,-158.5138,-15.5026,-4.6099,0.7345,-0.7747,74.1552,-2.2302,59.4683,58.0158,35.0362,-3.1759,-0.8616,-10.0579,21.4145,-16106.4934,-2179.8067,-300.0241,-412.207,-219.126,-230.8222,-50.9536,-12.9153,7.6132,-3329.274,-3154.6901,-453.1333,62.3233,-12.5316,0.1726,776.1467731,6542.689112,7220.812828,0.544736003,0.013081058,1.298405216,0.585365854,0.027832502,-0.325032247,-0.945293283,0,-4.06179E-18,0.092716904,3.00203252,4.295157487,106.5767,28.68,-1.293526053,1.16667819,9.87120533,9.125094414,1.261353493,6.75935936,1.769129634,2.414224386,8.458568573,5.299901485,0.148738
-2.6669,2.1798,-1.1927,3.6451,-176.0012,-186.2698,-193.513,8.1662,-4.3852,5.5856,-172.5564,40.1861,-8.4055,-7.3363,41.6367,-16.5395,1.4903,4.4583,-29.4009,-18.4254,-23568.7331,-2770.9215,-1220.1008,160.4129,-254.6102,107.704,46.3309,-121.8981,41.3511,-4549.2352,-4342.3782,-677.6962,169.2646,-1.9975,81.2673,1281.382659,9488.505341,10299.55787,0.852008869,0.03211958,1.946633307,0.630434783,-0.001438875,0.250934912,0.968002892,0,-1.50846E-18,0.107472523,2.869565217,4.213743214,128.203,51.81,-0.632341743,0.530634224,10.08963203,8.284543991,1.067376614,6.939136505,1.070824146,2.426029205,8.296105385,5.019519806,
-1.9411,4.7058,0.4028,5.1064,-153.7904,-146.8695,-172.9719,-8.0421,-7.5734,4.6816,48.5729,73.7744,13.5177,-26.6708,20.4103,12.8945,-7.2158,15.423,5.2025,-54.3497,-16781.1023,-2544.9709,-671.1609,-352.8259,-209.4474,-87.8071,46.7417,-25.1233,28.5109,-3262.7575,-3260.8377,-532.094,44.4755,-4.3473,-50.1701,1102.382937,6936.243376,7686.523171,0.868670545,0.035541254,2.116068019,0.604651163,0.018994188,0.650920853,0.758907941,0,1.93644E-18,0.10302455,2.920542636,4.263421455,118.5154,31.58,-0.815461814,1.776642799,9.867865562,8.662182808,1.549234152,6.867176056,1.546376228,1.636807561,8.326399803,4.960044384,0.140862
0.3936,1.5804,0,1.6287,-151.8422,-154.6606,-180.6426,1.2416,0.0004,0.0022,-65.5707,42.9739,0.0067,17.7878,13.7952,-0.0158,5.4173,10.8827,-0.0121,0.0365,-18002.4973,-2971.0735,-248.5801,-61.8376,-0.284,-25.7462,-0.0472,0.0376,0.0064,-3517.851,-3589.9027,-641.2752,0.3545,-0.0334,13.059,1095.538208,7260.446518,8342.894898,0.393146474,0.006619553,1.251367093,0.547619048,-0.026073888,0.77848339,0.627123404,2,3.30424E-18,0.09683008,2.94510582,4.472314822,117.133,13.14,-1.561839223,0.494963557,9.70480442,9.102703094,0.681497335,6.37587738,1.847472906,2.16550374,8.476128578,5.351289749,0.138092
1.1112,0.712,-0.7766,1.5312,-146.7169,-135.8332,-154.5103,-5.5083,3.2155,2.0768,128.1982,1.9588,10.2977,-18.6233,26.5558,-5.0717,-16.6111,-2.2059,-10.7839,24.3919,-20631.1431,-1693.6232,-410.4659,-154.4076,114.3623,-31.645,-3.9147,-30.302,-3.6334,-3381.7684,-3692.5326,-370.6394,44.0011,9.3434,46.3168,659.5578541,7972.540497,8376.880145,0.689190632,0.019613467,1.730273784,0.575,0.22008885,0.423910736,0.878555966,0,1.04083E-18,0.07848385,3,4.338923331,103.163,38.67,-0.288255721,0.71165657,10.00737762,7.813076019,1.371450067,7.092019081,0.97328043,2.414275408,8.136315346,5.189902782,0.16717
-2.5783,-0.001,-0.669,2.6637,-157.5692,-171.6655,-170.1203,0.0032,1.924,0.013,-173.8615,-0.0004,-0.5334,51.6411,-0.0092,-3.2425,-44.4417,0.0017,-0.0753,-0.0903,-17832.8417,-2965.256,-900.6623,0.0235,12.1911,0.0453,-0.2085,-17.7117,0.2489,-3876.8729,-3424.9538,-775.9751,0.4591,12.0485,-0.0477,1389.900319,7873.644678,8725.241931,1.048471467,0.05131131,2.516698396,0.644444444,-0.02738626,0.945013211,0.325883451,2,3.70074E-18,0.111043556,2.933333333,4.235595938,119.813,25.36,0.093461454,3.984248638,9.922325134,9.575230598,4.282241821,6.705008507,0.96931237,0.398639709,7.605717182,4.426942348,0.153843
2.2541,0,-1.0046,2.4679,-152.0719,-163.1478,-163.5878,0,-4.6113,0,155.2048,0,-8.6721,-45.0343,-0.0001,-22.0287,42.8439,0,-1.41,0.0002,-16586.3685,-2949.1184,-730.3737,-0.0003,-81.9186,-0.0001,-0.0004,-43.2806,0.0005,-3631.2392,-3162.1016,-741.9233,0.001,-1.1324,-0.0001,1333.036993,7259.591526,8167.077603,1.035005905,0.051911185,2.504261361,0.644444444,-0.060685941,0.965368981,0.253732039,2,6.16791E-19,0.131797208,2.97037037,4.262051167,114.202,38.5,0.144798085,3.993652582,9.981940269,9.785064697,4.498839378,6.668636799,0.911120057,0.278999001,7.567898273,4.502264023,0.156572
-0.2529,1.7441,1.1899,2.1264,-131.4752,-145.9937,-171.3434,2.6672,7.0775,2.5785,-8.8607,-1.5054,2.3037,0.485,38.2467,62.6235,10.5461,3.1268,-1.8569,21.68,-17215.8426,-2571.2672,-398.1667,121.1391,388.9615,35.2425,10.6756,25.4536,18.333,-3266.427,-3462.8981,-583.2529,98.713,-12.8763,15.3777,883.4159377,7985.474447,8865.46417,0.206098475,0.00162497,0.923905863,0.625,0.019196632,-0.967364182,-0.252661886,2,0,0.130877162,2.89375,4.103304773,109.7154,44.72,-1.531671405,0.48516199,9.9093647,9.600197792,1.093222737,6.624494076,1.606547832,2.38381505,8.367544174,5.193941593,0.152977
0.5601,1.6031,0.4768,1.7638,-180.5708,-165.035,-198.3271,-6.2854,0.6439,1.3185,19.7292,12.8224,-0.7679,22.8246,37.7584,-7.0886,3.7153,0.6235,11.3222,6.2614,-18839.4819,-5180.7821,-292.6229,-157.4597,-76.8029,-5.3503,26.0894,-3.7886,2.4369,-4053.3421,-3739.4657,-1093.0268,-15.5039,32.061,-15.9414,1048.25946,10351.01678,11154.61183,0.693113703,0.017485248,1.964251514,0.565217391,0.052490633,0.371707855,0.92686461,0,6.03382E-19,0.082210473,2.889492754,4.404442338,129.8547,15.79,-1.538343668,0.523374796,9.939549446,9.561875343,1.044804454,6.600397587,1.62321043,2.35051012,8.404468536,5.171323299,0.135365
-0.7542,3.4736,-0.0002,3.5545,-179.974,-172.1657,-210.0565,7.2584,-0.002,-0.0002,-189.2259,20.5198,0.0012,44.3532,100.3417,-0.0024,16.3839,-4.1472,-0.0119,-0.0142,-26206.0403,-4086.6944,-275.743,782.3954,0.007,31.1101,-0.0423,-0.0034,0.0018,-4803.677,-4962.6933,-913.0802,0.0554,-0.0391,-24.7003,1202.948697,11474.18671,12434.8125,0.674029295,0.016458297,1.723888328,0.622222222,0.100352525,0.926228584,0.363359299,2,9.25186E-19,0.102360806,2.824691358,4.223118058,134.1397,41.57,-1.429316282,0.537397921,10.03619957,9.447000504,0.978818238,6.608210564,1.490349174,2.235794306,8.41576004,5.021982193,0.128532
